topic number,doc id,relevance score,query,question,narrative
45,xokb8o9i,2,coronavirus mental health impact,How has the COVID-19 pandemic impacted mental health?,"Includes increasing/decreasing rates of depression, anxiety, panic disorder, and other psychiatric and mental health conditions."
45,xolflz8g,2,coronavirus mental health impact,How has the COVID-19 pandemic impacted mental health?,"Includes increasing/decreasing rates of depression, anxiety, panic disorder, and other psychiatric and mental health conditions."
45,xqtgao57,2,coronavirus mental health impact,How has the COVID-19 pandemic impacted mental health?,"Includes increasing/decreasing rates of depression, anxiety, panic disorder, and other psychiatric and mental health conditions."
45,xzdh8yum,2,coronavirus mental health impact,How has the COVID-19 pandemic impacted mental health?,"Includes increasing/decreasing rates of depression, anxiety, panic disorder, and other psychiatric and mental health conditions."
45,y0ufxwhq,2,coronavirus mental health impact,How has the COVID-19 pandemic impacted mental health?,"Includes increasing/decreasing rates of depression, anxiety, panic disorder, and other psychiatric and mental health conditions."
45,y2xn4jzy,1,coronavirus mental health impact,How has the COVID-19 pandemic impacted mental health?,"Includes increasing/decreasing rates of depression, anxiety, panic disorder, and other psychiatric and mental health conditions."
45,y442ugst,2,coronavirus mental health impact,How has the COVID-19 pandemic impacted mental health?,"Includes increasing/decreasing rates of depression, anxiety, panic disorder, and other psychiatric and mental health conditions."
45,y4ytusfz,2,coronavirus mental health impact,How has the COVID-19 pandemic impacted mental health?,"Includes increasing/decreasing rates of depression, anxiety, panic disorder, and other psychiatric and mental health conditions."
45,y6gp56j7,2,coronavirus mental health impact,How has the COVID-19 pandemic impacted mental health?,"Includes increasing/decreasing rates of depression, anxiety, panic disorder, and other psychiatric and mental health conditions."
45,y9vx7coj,2,coronavirus mental health impact,How has the COVID-19 pandemic impacted mental health?,"Includes increasing/decreasing rates of depression, anxiety, panic disorder, and other psychiatric and mental health conditions."
45,yapmcvps,1,coronavirus mental health impact,How has the COVID-19 pandemic impacted mental health?,"Includes increasing/decreasing rates of depression, anxiety, panic disorder, and other psychiatric and mental health conditions."
45,ybboe1ab,2,coronavirus mental health impact,How has the COVID-19 pandemic impacted mental health?,"Includes increasing/decreasing rates of depression, anxiety, panic disorder, and other psychiatric and mental health conditions."
45,yelnwzc8,2,coronavirus mental health impact,How has the COVID-19 pandemic impacted mental health?,"Includes increasing/decreasing rates of depression, anxiety, panic disorder, and other psychiatric and mental health conditions."
45,ymzigce5,1,coronavirus mental health impact,How has the COVID-19 pandemic impacted mental health?,"Includes increasing/decreasing rates of depression, anxiety, panic disorder, and other psychiatric and mental health conditions."
45,ypjifg7c,2,coronavirus mental health impact,How has the COVID-19 pandemic impacted mental health?,"Includes increasing/decreasing rates of depression, anxiety, panic disorder, and other psychiatric and mental health conditions."
45,yprrds5y,2,coronavirus mental health impact,How has the COVID-19 pandemic impacted mental health?,"Includes increasing/decreasing rates of depression, anxiety, panic disorder, and other psychiatric and mental health conditions."
45,ywe89dxd,2,coronavirus mental health impact,How has the COVID-19 pandemic impacted mental health?,"Includes increasing/decreasing rates of depression, anxiety, panic disorder, and other psychiatric and mental health conditions."
45,yyux8k36,2,coronavirus mental health impact,How has the COVID-19 pandemic impacted mental health?,"Includes increasing/decreasing rates of depression, anxiety, panic disorder, and other psychiatric and mental health conditions."
45,yzzv8fag,2,coronavirus mental health impact,How has the COVID-19 pandemic impacted mental health?,"Includes increasing/decreasing rates of depression, anxiety, panic disorder, and other psychiatric and mental health conditions."
45,z1fjtrtz,2,coronavirus mental health impact,How has the COVID-19 pandemic impacted mental health?,"Includes increasing/decreasing rates of depression, anxiety, panic disorder, and other psychiatric and mental health conditions."
45,z3l7dvyd,1,coronavirus mental health impact,How has the COVID-19 pandemic impacted mental health?,"Includes increasing/decreasing rates of depression, anxiety, panic disorder, and other psychiatric and mental health conditions."
45,z4xpp8vb,2,coronavirus mental health impact,How has the COVID-19 pandemic impacted mental health?,"Includes increasing/decreasing rates of depression, anxiety, panic disorder, and other psychiatric and mental health conditions."
45,z5tuw5d0,2,coronavirus mental health impact,How has the COVID-19 pandemic impacted mental health?,"Includes increasing/decreasing rates of depression, anxiety, panic disorder, and other psychiatric and mental health conditions."
45,z86m4cxt,2,coronavirus mental health impact,How has the COVID-19 pandemic impacted mental health?,"Includes increasing/decreasing rates of depression, anxiety, panic disorder, and other psychiatric and mental health conditions."
45,z9ifjsil,1,coronavirus mental health impact,How has the COVID-19 pandemic impacted mental health?,"Includes increasing/decreasing rates of depression, anxiety, panic disorder, and other psychiatric and mental health conditions."
45,zcdvql6t,2,coronavirus mental health impact,How has the COVID-19 pandemic impacted mental health?,"Includes increasing/decreasing rates of depression, anxiety, panic disorder, and other psychiatric and mental health conditions."
45,zg8l6std,1,coronavirus mental health impact,How has the COVID-19 pandemic impacted mental health?,"Includes increasing/decreasing rates of depression, anxiety, panic disorder, and other psychiatric and mental health conditions."
45,zlaqcem1,1,coronavirus mental health impact,How has the COVID-19 pandemic impacted mental health?,"Includes increasing/decreasing rates of depression, anxiety, panic disorder, and other psychiatric and mental health conditions."
45,zmhc2xz9,2,coronavirus mental health impact,How has the COVID-19 pandemic impacted mental health?,"Includes increasing/decreasing rates of depression, anxiety, panic disorder, and other psychiatric and mental health conditions."
45,zuc6jpyo,2,coronavirus mental health impact,How has the COVID-19 pandemic impacted mental health?,"Includes increasing/decreasing rates of depression, anxiety, panic disorder, and other psychiatric and mental health conditions."
45,zwgaao5w,1,coronavirus mental health impact,How has the COVID-19 pandemic impacted mental health?,"Includes increasing/decreasing rates of depression, anxiety, panic disorder, and other psychiatric and mental health conditions."
45,zzf4l9v1,2,coronavirus mental health impact,How has the COVID-19 pandemic impacted mental health?,"Includes increasing/decreasing rates of depression, anxiety, panic disorder, and other psychiatric and mental health conditions."
45,zzzu24gs,2,coronavirus mental health impact,How has the COVID-19 pandemic impacted mental health?,"Includes increasing/decreasing rates of depression, anxiety, panic disorder, and other psychiatric and mental health conditions."
46,038lkmye,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,07tdrd4w,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,0bxt3hr2,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,0e9lq1b5,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,0p5x5ihh,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,0uengr9t,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,1fm9smfr,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,1jpwtd4t,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,1mcl5yf1,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,1qvh0kbt,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,23mp5961,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,243addff,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,2697ts31,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,2705en59,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,369kax2m,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,39msyuxb,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,3ho8117q,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,3i6pnheg,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,3i8k3bo5,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,3vvsa2wi,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,42nree0y,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,42sa5nrb,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,468nit1r,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,476uhzb6,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,49g1s7dh,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,4ea77hqx,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,4ipq7bd4,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,4j4bdh0q,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,4jlg1hc6,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,4r0zrj77,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,4yjyqjpe,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,5c6lwhno,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,5eflvvht,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,5hei9fac,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,5sz2md8t,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,5wuv57cy,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,5ze3d3rx,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,61eeykj1,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,6bdzut3d,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,6cgr4vb2,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,6egncoey,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,6l0kb0v3,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,6q0y3ewu,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,71u261na,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,76lsbog5,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,7r7rzq36,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,7t0nkt44,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,7x77e4m5,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,7zkfjhk7,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,8cvjsisw,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,8dvlz6ix,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,9321dl89,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,935r7w01,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,9hdft1tc,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,9ygpm1zz,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,a18glafy,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,ale9el74,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,as0t10im,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,b8p4l0yp,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,bffgx3sj,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,bhkmax7s,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,blxlmb9z,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,bmnmwobu,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,br3ahtf7,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,buz3o8x9,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,cejdjwc5,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,cibrw1z8,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,cke043iu,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,culmvw5j,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,cx6u4qx8,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,cy0j8iyk,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,d3zai3de,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,d6w01kim,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,de3mqy2d,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,dgy7qbl5,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,dnshqna6,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,dvng5e82,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,dzy34m94,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,e28bk3gq,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,e5fh7r7a,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,erzh30mt,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,esjmr1is,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,f33eb1nf,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,f4817w39,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,f55nz3c1,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,fedbj460,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,fqh77aaa,2,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,frbfbswv,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,g15qwsbj,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
46,g1yhddjk,1,dexamethasone coronavirus,what evidence is there for dexamethasone as a treatment for COVID-19?,"Looking for studies on the impact of dexamethasone treatment in COVID-19 patients, including health benefits as well as adverse effects. This also includes specific populations that are benefitted/harmed by dexamethasone."
